"date","loc","Temp_0m_degC","Temp_0p1m_degC","Temp_0p5m_degC","Temp_1m_degC","Temp_1p5m_degC","Temp_1p9m_degC","Temp_2m_degC","Temp_2p5m_degC","Temp_3m_degC","Temp_3p5m_degC","Temp_4m_degC","Temp_4p5m_degC","Temp_5m_degC","Temp_5p5m_degC","Temp_6m_degC","Temp_6p5m_degC","Temp_7m_degC","Temp_7p5m_degC","Temp_8m_degC","Temp_8p3m_degC","Temp_8p5m_degC","Temp_8p7m_degC","Temp_9m_degC","Temp_9p17m_degC","Temp_9p5m_degC","Temp_10m_degC","Temp_10p5m_degC","Temp_11m_degC","Temp_11p5m_degC","Temp_12m_degC","Temp_12p5m_degC","Temp_13m_degC","Temp_13p5m_degC","Temp_14m_degC","Temp_14p5m_degC","Temp_15m_degC","Temp_15p5m_degC","Temp_16m_degC","Temp_16p5m_degC","Temp_17m_degC","Temp_17p5m_degC","Temp_18m_degC","Temp_18p5m_degC","Temp_19m_degC","Temp_19p2m_degC","Temp_19p5m_degC","Temp_20m_degC","Temp_20p5m_degC","Temp_21m_degC","Temp_21p5m_degC","Temp_21p9m_degC","Temp_22m_degC","Temp_22p5m_degC","Temp_23m_degC","Temp_23p5m_degC","Temp_24m_degC","Temp_24p5m_degC","Temp_25m_degC","Temp_25p5m_degC","Temp_26m_degC","Temp_26p5m_degC","Temp_27m_degC","Temp_27p5m_degC","Temp_28m_degC","Temp_28p5m_degC","Temp_29m_degC","Temp_29p5m_degC","Temp_30m_degC","Temp_31m_degC","Temp_32m_degC","Temp_33m_degC","datasource"
2009-11-06,"buoy",NA,NA,9.38298611111111,9.21986111111111,9.24881944444444,NA,9.10951388888889,9.16055555555556,9.42013888888889,NA,9.38972222222222,NA,9.37083333333333,NA,9.38611111111111,NA,9.36611111111111,NA,9.29652777777778,NA,NA,NA,9.35826388888889,NA,NA,9.29055555555556,NA,9.30215277777778,NA,NA,NA,9.39979166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-07,"buoy",NA,NA,9.18305555555555,9.02527777777778,9.05076388888889,NA,8.89944444444444,8.94534722222222,9.201875,NA,9.14597222222222,NA,9.121875,NA,9.13465277777778,NA,9.10625,NA,9.04270833333333,NA,NA,NA,9.09888888888889,NA,NA,NA,NA,9.04333333333333,NA,NA,NA,9.09375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-08,"buoy",NA,NA,9.01736111111111,8.85833333333333,8.88576388888889,NA,8.736875,8.79090277777778,9.04972222222222,NA,9.00263888888889,NA,8.97798611111111,NA,NA,NA,8.94659722222222,NA,8.88180555555556,NA,NA,NA,8.93722222222222,NA,NA,8.87888888888889,NA,8.87444444444444,NA,NA,NA,8.93951388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-09,"buoy",NA,NA,9.04756944444444,8.87145833333333,8.88215277777778,NA,8.70631944444444,8.72479166666667,8.96666666666667,NA,8.91277777777778,NA,NA,NA,8.90388888888889,NA,8.86993055555556,NA,8.80298611111111,NA,NA,NA,8.85791666666667,NA,NA,8.79861111111111,NA,8.80076388888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-10,"buoy",NA,NA,8.96069444444444,8.794375,8.83347222222222,NA,8.68423611111111,8.73722222222222,9.000625,NA,8.95888888888889,NA,8.94368055555556,NA,NA,NA,8.92513888888889,NA,8.86159722222222,NA,NA,NA,8.91979166666667,NA,NA,8.86326388888889,NA,8.86388888888889,NA,NA,NA,8.92125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-11,"buoy",NA,NA,8.91972222222222,8.76041666666667,8.79638888888889,NA,8.655625,8.699375,8.95868055555556,NA,8.923125,NA,8.90965277777778,NA,NA,NA,8.90236111111111,NA,8.83777777777778,NA,NA,NA,8.89729166666667,NA,NA,8.83979166666667,NA,8.84083333333333,NA,NA,NA,8.90479166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-12,"buoy",NA,NA,8.80770833333333,8.659375,8.69805555555556,NA,8.55722222222222,8.59902777777778,8.86159722222222,NA,8.83270833333333,NA,8.81951388888889,NA,8.83229166666667,NA,8.80854166666667,NA,8.74451388888889,NA,NA,NA,8.80430555555555,NA,NA,8.75013888888889,NA,8.75423611111111,NA,NA,NA,8.81666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-13,"buoy",NA,NA,8.56236111111111,8.44819444444444,8.48430555555556,NA,8.33888888888889,8.38486111111111,8.65,NA,8.61708333333333,NA,8.61222222222222,NA,8.62222222222222,NA,8.59729166666667,NA,8.53430555555556,NA,NA,NA,8.59708333333333,NA,NA,8.54972222222222,NA,8.551875,NA,NA,NA,8.61715277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-14,"buoy",NA,NA,8.50048611111111,8.35694444444444,8.39090277777778,NA,8.23729166666667,8.28347222222222,NA,NA,8.51902777777778,NA,8.51722222222222,NA,NA,NA,8.49833333333333,NA,8.4425,NA,NA,NA,8.50006944444444,NA,NA,8.453125,NA,8.44583333333333,NA,NA,NA,8.51638888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-15,"buoy",NA,NA,8.71895833333333,8.49583333333333,8.48833333333333,NA,8.310625,8.33159722222222,8.58472222222222,NA,8.53215277777778,NA,NA,NA,NA,NA,8.47388888888889,NA,8.40409722222222,NA,NA,NA,8.456875,NA,NA,8.40847222222222,NA,8.40201388888889,NA,NA,NA,8.46395833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-16,"buoy",NA,NA,8.49611111111111,8.34388888888889,8.38041666666667,NA,8.22881944444444,8.26986111111111,8.54263888888889,NA,8.50645833333333,NA,8.50076388888889,NA,NA,NA,8.47979166666667,NA,8.41493055555556,NA,NA,NA,8.47013888888889,NA,NA,8.41548611111111,NA,8.40770833333333,NA,NA,NA,8.47340277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-17,"buoy",NA,NA,8.40111111111111,8.15486111111111,8.19159722222222,NA,8.04215277777778,8.06263888888889,8.35048611111111,NA,8.31798611111111,NA,8.29951388888889,NA,NA,NA,8.291875,NA,NA,NA,NA,NA,8.29138888888889,NA,NA,8.23645833333333,NA,8.24013888888889,NA,NA,NA,8.32409722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-18,"buoy",NA,NA,8.30673611111111,8.05805555555555,8.08881944444444,NA,7.92645833333333,7.96791666666667,8.22236111111111,NA,8.17305555555556,NA,8.15236111111111,NA,8.15805555555555,NA,8.13236111111111,NA,8.05979166666667,NA,NA,NA,8.12055555555555,NA,NA,8.05888888888889,NA,8.05986111111111,NA,NA,NA,8.14833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-19,"buoy",NA,NA,8.23534722222222,7.98625,7.99986111111111,NA,7.82076388888889,7.87666666666667,8.09694444444444,NA,8.01881944444444,NA,NA,NA,NA,NA,7.97118055555556,NA,7.88340277777778,NA,NA,NA,7.94791666666667,NA,NA,7.88729166666667,NA,7.88979166666667,NA,NA,NA,7.94784722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-20,"buoy",NA,NA,8.23368055555556,7.97833333333333,8.00611111111111,NA,7.84868055555556,7.91055555555556,8.16916666666667,NA,8.11833333333333,NA,8.10291666666667,NA,NA,NA,8.07847222222222,NA,7.98805555555556,NA,NA,NA,8.03548611111111,NA,NA,7.959375,NA,7.93527777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-21,"buoy",NA,NA,8.08104166666667,7.83930555555556,7.87895833333333,NA,7.72583333333333,7.825625,8.05868055555556,NA,8.00833333333333,NA,8.00888888888889,NA,8.02895833333333,NA,8.01,NA,7.93402777777778,NA,NA,NA,7.99458333333333,NA,NA,7.94708333333333,NA,7.91229166666667,NA,NA,NA,7.97854166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-22,"buoy",NA,NA,8.11722222222222,7.86340277777778,7.88152777777778,NA,7.71236111111111,7.79298611111111,8.01465277777778,NA,7.95305555555556,NA,NA,NA,NA,NA,7.94229166666667,NA,7.853125,NA,NA,NA,7.91819444444444,NA,NA,7.869375,NA,7.83597222222222,NA,NA,NA,7.90694444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-23,"buoy",NA,NA,7.93451388888889,7.70395833333333,7.74173611111111,NA,7.59909722222222,7.68479166666667,7.92361111111111,NA,7.88256944444444,NA,7.88145833333333,NA,7.90798611111111,NA,7.87666666666667,NA,7.79277777777778,NA,NA,NA,7.87048611111111,NA,NA,7.81402777777778,NA,7.79611111111111,NA,NA,NA,7.86541666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-24,"buoy",NA,NA,7.930625,7.68986111111111,7.72284722222222,NA,7.56270833333333,7.62861111111111,7.86006944444444,NA,7.78819444444444,NA,7.78208333333333,NA,7.79736111111111,NA,7.75805555555556,NA,7.66263888888889,NA,NA,NA,7.74534722222222,NA,NA,7.69041666666667,NA,7.66194444444444,NA,NA,NA,7.72708333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-25,"buoy",NA,NA,7.835,7.60368055555556,7.64722222222222,NA,7.49666666666667,7.57347222222222,7.819375,NA,7.77118055555556,NA,7.76944444444444,NA,7.78479166666667,NA,7.76125,NA,7.66416666666667,NA,NA,NA,7.73319444444444,NA,NA,7.67833333333333,NA,7.63701388888889,NA,NA,NA,7.70506944444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-26,"buoy",NA,NA,7.97777777777778,7.71298611111111,7.74541666666667,NA,7.58465277777778,7.65638888888889,7.87805555555556,NA,7.80451388888889,NA,NA,NA,7.77465277777778,NA,7.73958333333333,NA,7.64777777777778,NA,NA,NA,7.71444444444444,NA,NA,7.66423611111111,NA,7.62611111111111,NA,NA,NA,7.69111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-27,"buoy",NA,NA,7.79451388888889,7.56402777777778,7.60625,NA,7.45909722222222,7.53652777777778,7.78902777777778,NA,7.74715277777778,NA,7.74597222222222,NA,NA,NA,7.74201388888889,NA,7.65236111111111,NA,NA,NA,7.73409722222222,NA,NA,7.68027777777778,NA,7.63361111111111,NA,NA,NA,7.708125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-28,"buoy",NA,NA,7.536875,7.29208333333333,7.36361111111111,NA,7.20652777777778,7.28486111111111,7.545625,NA,7.50256944444444,NA,7.50444444444444,NA,7.52673611111111,NA,7.50277777777778,NA,7.46777777777778,NA,NA,NA,7.50326388888889,NA,NA,7.45875,NA,7.405,NA,NA,NA,7.48645833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-29,"buoy",NA,NA,7.26854166666667,7.06090277777778,7.12395833333333,NA,6.92534722222222,7.01625,7.28,NA,7.22625,NA,7.22722222222222,NA,7.25076388888889,NA,7.20833333333333,NA,7.16125,NA,NA,NA,7.21069444444444,NA,NA,7.15145833333333,NA,7.08965277777778,NA,NA,NA,7.19743055555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-11-30,"buoy",NA,NA,7.14111111111111,6.98520833333333,6.98395833333333,NA,6.78368055555556,6.88652777777778,7.15180555555556,NA,7.09930555555556,NA,7.10631944444444,NA,7.12694444444444,NA,7.11618055555556,NA,7.03819444444444,NA,NA,NA,7.09527777777778,NA,NA,7.04743055555556,NA,7.00180555555556,NA,NA,NA,7.09972222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-01,"buoy",NA,NA,6.93638888888889,6.82423611111111,6.78729166666667,NA,6.63722222222222,6.68701388888889,6.95284722222222,NA,6.89076388888889,NA,6.899375,NA,NA,NA,6.89597222222222,NA,6.81805555555556,NA,NA,NA,6.86666666666667,NA,NA,6.8125,NA,6.77090277777778,NA,NA,NA,6.85861111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-02,"buoy",NA,NA,6.785,6.63666666666667,6.625,NA,6.47638888888889,6.506875,6.75930555555556,NA,6.66479166666667,NA,6.66534722222222,NA,NA,NA,6.65416666666667,NA,6.58402777777778,NA,NA,NA,6.63833333333333,NA,NA,6.58194444444444,NA,6.54173611111111,NA,NA,NA,6.63895833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-03,"buoy",NA,NA,6.86118055555556,NA,6.69576388888889,NA,6.54131944444444,6.58701388888889,6.85208333333333,NA,6.78215277777778,NA,6.78104166666667,NA,6.78701388888889,NA,6.75486111111111,NA,NA,NA,NA,NA,6.71430555555556,NA,NA,6.64416666666667,NA,6.59284722222222,NA,NA,NA,6.65152777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-04,"buoy",NA,NA,6.72291666666667,6.57388888888889,6.57173611111111,NA,6.42236111111111,6.46479166666667,6.73361111111111,NA,6.66243055555556,NA,6.67895833333333,NA,NA,NA,6.673125,NA,6.58951388888889,NA,NA,NA,6.62888888888889,NA,NA,6.57215277777778,NA,6.52256944444444,NA,NA,NA,6.609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-05,"buoy",NA,NA,6.590625,6.43006944444444,6.43895833333333,NA,6.27847222222222,6.34,6.60798611111111,NA,6.52805555555556,NA,6.55736111111111,NA,6.58361111111111,NA,6.56166666666667,NA,6.49027777777778,NA,NA,NA,6.54423611111111,NA,NA,6.48506944444444,NA,6.44194444444444,NA,NA,NA,6.53993055555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-06,"buoy",NA,NA,6.26347222222222,6.09902777777778,6.12111111111111,NA,5.95444444444444,6.02013888888889,6.28708333333333,NA,6.25173611111111,NA,6.23840277777778,NA,6.26423611111111,NA,6.24611111111111,NA,6.17444444444444,NA,NA,NA,6.23840277777778,NA,NA,6.18458333333333,NA,6.14006944444444,NA,NA,NA,6.21131944444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-07,"buoy",NA,NA,5.89840277777778,5.73256944444444,5.75694444444444,NA,5.58798611111111,5.65791666666667,5.91583333333333,NA,5.90236111111111,NA,5.8775,NA,NA,NA,5.88909722222222,NA,5.81736111111111,NA,NA,NA,5.87916666666667,NA,NA,5.83451388888889,NA,5.77104166666667,NA,NA,NA,5.85784722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-08,"buoy",NA,NA,5.69465277777778,5.52347222222222,5.55131944444444,NA,5.37763888888889,5.45034722222222,5.70708333333333,NA,5.68236111111111,NA,5.65881944444444,NA,NA,NA,5.67180555555556,NA,5.604375,NA,NA,NA,5.66333333333333,NA,NA,5.61756944444444,NA,5.55916666666667,NA,NA,NA,5.65034722222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2009-12-09,"buoy",NA,NA,5.35993055555556,5.18868055555556,5.21201388888889,NA,5.03902777777778,5.11145833333333,5.40402777777778,NA,5.34055555555556,NA,5.34243055555556,NA,5.35555555555556,NA,5.33520833333333,NA,5.27909722222222,NA,NA,NA,5.33277777777778,NA,NA,5.28361111111111,NA,5.23215277777778,NA,NA,NA,5.30791666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-21,"buoy",NA,NA,14.9949305555556,13.4180555555556,13.0281944444444,NA,12.7638194444444,12.4929861111111,12.4153472222222,NA,12.3071527777778,NA,12.251875,NA,12.1329861111111,NA,11.9877777777778,NA,11.9640972222222,NA,NA,NA,11.7929166666667,NA,NA,11.6725,NA,11.2752083333333,NA,NA,NA,10.7977083333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-22,"buoy",NA,NA,14.9988888888889,13.9670138888889,13.8030555555556,NA,13.6953472222222,13.4788194444444,13.1427083333333,NA,12.9071527777778,NA,12.6634027777778,NA,12.4164583333333,NA,12.2155555555556,NA,12.1699305555556,NA,NA,NA,11.9450694444444,NA,NA,11.6711805555556,NA,11.1841666666667,NA,NA,NA,10.6041666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-23,"buoy",NA,NA,15.8390972222222,15.2940277777778,15.0040277777778,NA,14.6008333333333,14.081875,13.6885416666667,NA,13.2172916666667,NA,12.7714583333333,NA,12.5532638888889,NA,12.2868055555556,NA,12.0157638888889,NA,NA,NA,11.7556944444444,NA,NA,11.5982638888889,NA,11.2870833333333,NA,NA,NA,10.7604861111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-24,"buoy",NA,NA,18.5184722222222,16.7547916666667,16.0424305555556,NA,15.415625,14.6178472222222,13.8973611111111,NA,13.3574305555556,NA,12.9557638888889,NA,12.6792361111111,NA,12.3429166666667,NA,12.2071527777778,NA,NA,NA,11.9247916666667,NA,NA,11.7293055555556,NA,11.326875,NA,NA,NA,10.7240277777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-25,"buoy",NA,NA,20.408125,18.8049305555556,16.616875,NA,15.5607638888889,14.8318055555556,14.1660416666667,NA,13.4370833333333,NA,12.9019444444444,NA,12.543125,NA,12.2204861111111,NA,12.065,NA,NA,NA,11.805625,NA,NA,11.5969444444444,NA,11.2197916666667,NA,NA,NA,10.6634027777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-26,"buoy",NA,NA,20.6053472222222,18.3539583333333,17.4917361111111,NA,16.63375,15.7209027777778,14.9340972222222,NA,14.1751388888889,NA,13.5295833333333,NA,13.0397222222222,NA,12.5383333333333,NA,12.3701388888889,NA,NA,NA,12.0734722222222,NA,NA,11.8179166666667,NA,11.2795833333333,NA,NA,NA,10.6035416666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-27,"buoy",NA,NA,18.9413194444444,18.8683333333333,18.6211111111111,NA,17.7582638888889,16.2479166666667,15.5240972222222,NA,14.6801388888889,NA,13.9336805555556,NA,13.3004861111111,NA,12.8047222222222,NA,12.4860416666667,NA,NA,NA,12.1865277777778,NA,NA,11.9116666666667,NA,11.3607638888889,NA,NA,NA,10.7858333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-28,"buoy",NA,NA,18.9668055555556,19.4624305555556,19.1238194444444,NA,18.4850694444444,16.2570138888889,15.1196527777778,NA,14.3345833333333,NA,13.8579166666667,NA,13.4531944444444,NA,12.9626388888889,NA,12.7207638888889,NA,NA,NA,12.5068055555556,NA,NA,12.254375,NA,11.5083333333333,NA,NA,NA,10.8083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
2010-05-29,"buoy",NA,NA,19.1149305555556,19.6880555555556,19.54625,NA,18.0260416666667,16.738125,15.8044444444444,NA,15.0508333333333,NA,14.3738194444444,NA,13.6861805555556,NA,13.1775,NA,12.9138888888889,NA,NA,NA,12.5507638888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L1 buoy data"
